"exactround","asset_fund_manager","payoff_human","asset_human","payoff_algo","payoff_stock","algo_random","block","finlit_q1","finlit_q2","finlit_q3","finlit_q4","finlit_q5","finlit_q6","finlit_q7","finlit_q8","time_quiz","numeracy_answer1","numeracy_answer2","numeracy_answer3","numeracy_answer4","numeracy_q1","numeracy_q2","numeracy_q3","numeracy_q4","score","rank","rank_adj","fund_manager","choiceblock","choice_algo_minus2","choice_algo_minus1","choice_equal_fee","choice_algo_plus1","choice_algo_plus2","random_cost_drawn","payment_block_net","paymentblock_gross","costblock","block_drawn_for_payoff","final_payoff","motivation_verbal","feedback_verbal","state","payoff_bond","session","id","Q1_Fund","Q1_Alg","Q1_Random","Q2_Fund","Q2_Alg","Q2_Random","Q3_Fund","Q3_Alg","Q3_Random","Q4_Fund","Q4_Alg","Q4_Random","Q5_Fund","Q5_Alg","Q5_Random","Q6_Fund","Q6_Alg","Q6_Random","Q7_Fund","Q7_Alg","Q7_Random","gender","age","investstocks","risk","trust","econskill","return_beliefs","learning","qualitative_data","data_aggregation","data_weighting","outliers","competition_outgroup","asset_algo","trial"
16,0,3,0,3,5,1,1,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
21,0,3,0,3,1,0,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,1
22,0,3,0,3,1,0,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,2
23,0,3,0,3,1,1,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,3
24,0,3,0,3,1,1,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
25,0,3,0,3,1,0,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
26,1,5,1,3,5,0,2,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
31,1,5,1,5,5,1,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,1
32,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,2
33,1,1,1,3,1,0,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,3
34,1,1,1,3,1,0,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
35,0,3,0,3,1,0,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
36,0,3,0,3,1,1,3,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,3,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",1,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
41,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,1
42,0,3,0,3,1,0,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,2
43,0,3,0,3,1,0,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,3
44,0,3,0,3,1,0,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
45,0,3,0,3,1,0,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
46,1,5,1,3,5,0,4,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
51,1,1,1,3,1,0,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,1
52,0,3,0,3,1,0,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,2
53,0,3,0,3,1,1,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,3
54,0,3,0,3,5,1,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
55,0,3,0,3,1,1,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
56,0,3,0,3,1,0,5,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,16,16,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
61,0,3,0,5,5,1,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,1
62,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,2
63,1,1,1,1,1,1,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,3
64,0,3,0,3,1,1,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
65,0,3,0,3,5,1,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
66,0,3,0,3,1,0,6,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,4,14,14,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
71,0,3,0,3,5,0,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,1
72,1,1,1,1,1,0,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,2
73,1,5,1,5,5,1,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,3
74,1,1,1,1,1,0,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,4
75,1,5,1,5,5,1,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,5
76,1,5,1,5,5,1,7,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,20,20,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,6
81,0,3,0,3,1,0,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,1
82,0,3,0,3,5,1,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,2
83,0,3,0,1,1,1,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,3
84,0,3,0,3,5,0,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
85,0,3,0,3,1,0,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,5
86,0,3,0,3,1,0,8,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,5,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
91,1,1,1,1,1,1,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,1
92,0,3,0,3,5,1,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,2
93,0,3,0,3,5,0,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,3
94,1,1,1,1,1,0,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,4
95,1,1,1,1,1,1,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,5
96,0,3,0,3,1,0,9,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,2,12,12,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,6
101,0,3,0,5,5,1,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,1
102,0,3,0,1,1,1,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,2
103,0,3,0,1,1,1,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,3
104,0,3,0,3,5,0,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,0,4
105,0,3,0,5,5,1,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,5
106,0,3,0,1,1,0,10,1,1,1,1,1,1,1,0,168,25,20,50,30,1,1,1,1,11,1,1.01144499714087,1,-99,NA,NA,NA,NA,NA,1,18,18,0,5,16,"I was the human fund manager - i think the survey doesnt apply","",0,3,52,87,NA,5,1,NA,5,1,2,NA,0,NA,5,1,1,NA,0,NA,4,1,3,NA,0,0,24,1,7,10,6,1,1,2,1,1,2,3,1,6
11,1,5,1,3,5,0,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,0,1
12,0,3,0,1,1,1,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,2
13,1,5,1,3,5,0,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,0,3
14,0,3,0,5,5,0,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,4
15,0,3,0,5,5,0,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,5
16,0,3,0,1,1,0,1,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,22,22,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,6
21,1,5,1,3,5,0,2,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,26,26,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,0,1
22,1,5,1,5,5,0,2,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,26,26,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,2
23,1,5,1,5,5,1,2,1,1,1,1,1,0,1,1,186,25,20,50,30,1,1,1,1,11,1,1.08009525825274,1,-99,NA,NA,NA,NA,NA,1,26,26,0,2,26,"I had no choice, I was the human fund manager","The probalities seemed off at one point. In block 7-9 out of 18 draws, 16 times the outcome was stock return=1. It blew my mind.",1,3,61,97,1,NA,0,2,NA,0,1,NA,0,1,NA,0,NA,4,1,NA,2,1,NA,3,1,1,20,1,7,5,5,1,2,1,1,2,4,3,1,3
