"exactround","asset_fund_manager","payoff_human","asset_human","payoff_algo","payoff_stock","algo_random","block","finlit_q1","finlit_q2","finlit_q3","finlit_q4","finlit_q5","finlit_q6","finlit_q7","finlit_q8","time_quiz","numeracy_answer1","numeracy_answer2","numeracy_answer3","numeracy_answer4","numeracy_q1","numeracy_q2","numeracy_q3","numeracy_q4","score","rank","rank_adj","fund_manager","choiceblock","choice_algo_minus2","choice_algo_minus1","choice_equal_fee","choice_algo_plus1","choice_algo_plus2","random_cost_drawn","payment_block_net","paymentblock_gross","costblock","block_drawn_for_payoff","final_payoff","motivation_verbal","feedback_verbal","state","payoff_bond","session","id","Q1_Fund","Q1_Alg","Q1_Random","Q2_Fund","Q2_Alg","Q2_Random","Q3_Fund","Q3_Alg","Q3_Random","Q4_Fund","Q4_Alg","Q4_Random","Q5_Fund","Q5_Alg","Q5_Random","Q6_Fund","Q6_Alg","Q6_Random","Q7_Fund","Q7_Alg","Q7_Random","gender","age","investstocks","risk","trust","econskill","return_beliefs","learning","qualitative_data","data_aggregation","data_weighting","outliers","competition_outgroup","asset_algo","trial"
61,NA,5,1,5,5,1,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,1
62,NA,1,1,1,1,0,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,2
63,NA,1,1,3,1,0,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,3
64,NA,3,0,3,1,0,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,4
65,NA,3,0,3,1,0,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,5
66,NA,3,0,3,1,1,6,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,4,15,18,3,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,6
71,NA,5,1,5,5,1,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,1
72,NA,5,1,5,5,0,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,2
73,NA,1,1,1,1,0,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,3
74,NA,5,1,5,5,1,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,4
75,NA,5,1,5,5,0,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,5
76,NA,1,1,1,1,1,7,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,20,22,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,6
81,NA,1,1,3,1,0,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,1
82,NA,3,0,3,1,0,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,2
83,NA,3,0,3,1,0,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,3
84,NA,3,0,3,1,1,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,4
85,NA,3,0,3,1,0,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,5
86,NA,1,1,3,1,1,8,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,3,16,18,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,6
91,NA,1,1,1,1,1,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,1
92,NA,3,0,3,1,0,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,2
93,NA,3,0,3,1,0,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,3
94,NA,3,0,3,1,1,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,4
95,NA,3,0,3,1,1,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,5
96,NA,3,0,3,5,1,9,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,0,1,1,1,1,0,1,16,16,0,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",0,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,6
101,NA,3,0,3,5,0,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,0,1
102,NA,5,1,5,5,1,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,2
103,NA,5,1,5,5,1,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,3
104,NA,5,1,5,5,0,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,4
105,NA,1,1,1,1,1,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,5
106,NA,1,1,1,1,1,10,1,1,0,1,1,0,1,1,142,20,10,20,30,0,0,0,1,7,7,7.00350921047083,0,1,1,1,1,1,0,5,18,20,2,3,16,"I tried to understand the algorithm, so in the beginning I wasnt trusting the algorithm so  I only chose it if it had low prize. But it turned out to be reasonable, so I chose Human Fund Manager only in case the algorithm ws for 4 euros.","It was cool, although at first I had hard time understanding the sentence ''The probability of a high payoff is either... [...] randomly determined (50%) at the beginning...'', eventually I understood how it works, but it wasn´t very clear.",1,3,51,81,NA,4,1,NA,4,1,4,NA,0,NA,4,1,4,NA,0,5,NA,0,2,NA,0,1,20,0,3,6,4,2,2,4,2,4,5,2,1,6
11,NA,1,1,3,1,0,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,1
12,NA,1,1,3,1,1,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,2
13,NA,1,1,3,1,1,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,3
14,NA,1,1,3,1,1,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,4
15,NA,3,0,3,5,1,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,5
16,NA,3,0,3,5,0,1,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,0,0,0,2,17,18,1,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,6
21,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,1,1
22,NA,3,0,3,1,1,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,2
23,NA,3,0,3,1,1,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,3
24,NA,3,0,3,5,1,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,4
25,NA,3,0,3,1,1,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,5
26,NA,3,0,3,1,0,2,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,1,1,1,1,0,0,4,14,16,2,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,0,6
31,NA,5,1,5,5,1,3,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,1,0,0,1,16,16,0,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,1,1
32,NA,5,1,5,5,0,3,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,1,0,0,1,16,16,0,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,1,2
33,NA,1,1,1,1,1,3,1,1,1,1,1,1,1,1,131,25,20,50,30,1,1,1,1,12,1,1.08764008734731,0,0,1,1,1,0,0,1,16,16,0,4,24,"the costs of investment","interesting, but the possibility of bad outcomes for stocks seems a little bit high",0,3,51,82,NA,3,1,4,NA,0,NA,4,1,4,NA,0,NA,3,1,NA,4,1,NA,4,1,1,26,1,3,4,6,3,4,2,4,3,2,2,1,3
